Property,Model,Nanofluid_Type,Temperature_C,Concentration_vol,Predicted
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,14.0,0.1,0.6221058368682861
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,14.5,0.1,0.6221058368682861
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,15.0,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,15.5,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,16.0,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,16.5,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,17.0,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,17.5,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,18.0,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,18.5,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,19.0,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,19.5,0.1,0.6337032914161682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,20.0,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,20.5,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,21.0,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,21.5,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,22.0,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,22.5,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,23.0,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,23.5,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,24.0,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,24.5,0.1,0.6471795439720154
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,25.0,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,25.5,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,26.0,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,26.5,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,27.0,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,27.5,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,28.0,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,28.5,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,29.0,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,29.5,0.1,0.660444438457489
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,30.0,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,30.5,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,31.0,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,31.5,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,32.0,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,32.5,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,33.0,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,33.5,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,34.0,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,34.5,0.1,0.6746491193771362
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,35.0,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,35.5,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,36.0,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,36.5,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,37.0,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,37.5,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,38.0,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,38.5,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,39.0,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,39.5,0.1,0.687997043132782
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,40.0,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,40.5,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,41.0,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,41.5,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,42.0,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,42.5,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,43.0,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,43.5,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,44.0,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,44.5,0.1,0.7009366154670715
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,45.0,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,45.5,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,46.0,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,46.5,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,47.0,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,47.5,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,48.0,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,48.5,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,49.0,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,49.5,0.1,0.7124876976013184
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,50.0,0.1,0.7233017683029175
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,10.0,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,10.5,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,11.0,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,11.5,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,12.0,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,12.5,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,13.0,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,13.5,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,14.0,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,14.5,0.3,0.6384968161582947
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,15.0,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,15.5,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,16.0,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,16.5,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,17.0,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,17.5,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,18.0,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,18.5,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,19.0,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,19.5,0.3,0.651453971862793
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,20.0,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,20.5,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,21.0,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,21.5,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,22.0,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,22.5,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,23.0,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,23.5,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,24.0,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,24.5,0.3,0.6667187809944153
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,25.0,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,25.5,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,26.0,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,26.5,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,27.0,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,27.5,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,28.0,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,28.5,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,29.0,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,29.5,0.3,0.6772511601448059
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,30.0,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,30.5,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,31.0,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,31.5,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,32.0,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,32.5,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,33.0,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,33.5,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,34.0,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,34.5,0.3,0.6891177892684937
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,35.0,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,35.5,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,36.0,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,36.5,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,37.0,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,37.5,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,38.0,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,38.5,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,39.0,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,39.5,0.3,0.7031249403953552
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,40.0,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,40.5,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,41.0,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,41.5,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,42.0,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,42.5,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,43.0,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,43.5,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,44.0,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,44.5,0.3,0.7156273722648621
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,45.0,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,45.5,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,46.0,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,46.5,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,47.0,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,47.5,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,48.0,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,48.5,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,49.0,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,49.5,0.3,0.7282379269599915
Thermal Conductivity,XGBoost,Fe3O4-Al2O3-TiO2,50.0,0.3,0.739791989326477
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,10.0,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,10.5,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,11.0,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,11.5,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,12.0,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,12.5,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,13.0,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,13.5,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,14.0,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,14.5,0.3,0.6372820138931274
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,15.0,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,15.5,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,16.0,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,16.5,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,17.0,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,17.5,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,18.0,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,18.5,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,19.0,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,19.5,0.3,0.6505749821662903
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,20.0,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,20.5,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,21.0,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,21.5,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,22.0,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,22.5,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,23.0,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,23.5,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,24.0,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,24.5,0.3,0.664644181728363
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,25.0,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,25.5,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,26.0,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,26.5,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,27.0,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,27.5,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,28.0,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,28.5,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,29.0,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,29.5,0.3,0.6761754155158997
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,30.0,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,30.5,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,31.0,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,31.5,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,32.0,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,32.5,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,33.0,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,33.5,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,34.0,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,34.5,0.3,0.6878386735916138
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,35.0,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,35.5,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,36.0,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,36.5,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,37.0,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,37.5,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,38.0,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,38.5,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,39.0,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,39.5,0.3,0.7020959854125977
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,40.0,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,40.5,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,41.0,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,41.5,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,42.0,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,42.5,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,43.0,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,43.5,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,44.0,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,44.5,0.3,0.7143917679786682
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,45.0,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,45.5,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,46.0,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,46.5,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,47.0,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,47.5,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,48.0,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,48.5,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,49.0,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,49.5,0.3,0.726868212223053
Thermal Conductivity,XGBoost,Fe2O3-Al2O3-TiO2,50.0,0.3,0.7373839020729065
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,10.0,0.00625,0.602361024392011
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,10.5,0.00625,0.6038442085256445
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,11.0,0.00625,0.6053136221410944
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,11.5,0.00625,0.6067692214072632
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,12.0,0.00625,0.6082109789521618
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,12.5,0.00625,0.6096388837168467
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,13.0,0.00625,0.6110529407924914
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,13.5,0.00625,0.6124531712402006
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,14.0,0.00625,0.6138396118940326
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,14.5,0.00625,0.6152123151472936
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,15.0,0.00625,0.6165713487228044
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,15.5,0.00625,0.617916795426798
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,16.0,0.00625,0.6192487528872618
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,16.5,0.00625,0.6205673332767647
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,17.0,0.00625,0.6218726630202422
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,17.5,0.00625,0.6231648824880317
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,18.0,0.00625,0.624444145674573
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,18.5,0.00625,0.6257106198631007
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,19.0,0.00625,0.6269644852767262
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,19.5,0.00625,0.6282059347165446
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,20.0,0.00625,0.6294351731868404
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,20.5,0.00625,0.630652417508188
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,21.0,0.00625,0.6318578959187671
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,21.5,0.00625,0.6330518476641338
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,22.0,0.00625,0.6342345225766973
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,22.5,0.00625,0.6354061806442128
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,23.0,0.00625,0.6365670915691439
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,23.5,0.00625,0.6377175343183287
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,24.0,0.00625,0.6388577966640677
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,24.5,0.00625,0.639988174717095
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,25.0,0.00625,0.6411089724519967
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,25.5,0.00625,0.6422205012251968
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,26.0,0.00625,0.6433230792870825
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,26.5,0.00625,0.6444170312877079
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,27.0,0.00625,0.6455026877775468
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,27.5,0.00625,0.6465803847032663
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,28.0,0.00625,0.6476504628995827
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,28.5,0.00625,0.6487132675775703
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,29.0,0.00625,0.6497691478099896
Thermal Conductivity,GPR,Fe3O4-Al2O3-TiO2,29.5,0.00625,0.6508184560143295
